sessionID,unit,rf,ssd,ssrt,coherence,easyHard,cancelTime
jp121n02,spikeUnit26,right,377,71,0.56,2,-31
jp121n02,spikeUnit26,right,233,71,0.56,2,34
jp121n02,spikeUnit26,right,88,71,0.6,1,3
jp121n02,spikeUnit26,right,377,71,0.6,1,-28
jp121n02,spikeUnit27,right,233,71,0.6,1,-28
jp121n02,spikeUnit27,right,377,71,0.56,2,-20
jp121n02,spikeUnit27,right,233,71,0.56,2,10
jp121n02,spikeUnit27,right,88,71,0.6,1,-5
jp121n02,spikeUnit27,right,377,71,0.6,1,15
jp121n02,spikeUnit28,right,233,71,0.6,1,0
jp121n02,spikeUnit28,right,377,71,0.56,2,-2
jp121n02,spikeUnit28,right,233,71,0.56,2,12
jp121n02,spikeUnit28,right,88,71,0.6,1,-9
jp121n02,spikeUnit28,right,377,71,0.6,1,4
jp121n02,spikeUnit29,right,233,71,0.6,1,-33
jp121n02,spikeUnit29,right,377,71,0.56,2,-21
jp121n02,spikeUnit29,right,233,71,0.56,2,15
jp121n02,spikeUnit29,right,88,71,0.6,1,13
jp121n02,spikeUnit29,right,377,71,0.6,1,10
jp121n02,spikeUnit30,right,233,71,0.6,1,-28
jp121n02,spikeUnit30,right,377,71,0.56,2,10
jp121n02,spikeUnit30,right,233,71,0.56,2,36
jp121n02,spikeUnit30,right,88,71,0.6,1,-71
jp121n02,spikeUnit30,right,377,71,0.6,1,NaN
jp121n02,spikeUnit31,right,233,71,0.6,1,NaN
jp121n02,spikeUnit31,right,377,71,0.56,2,NaN
jp121n02,spikeUnit31,right,233,71,0.56,2,NaN
jp121n02,spikeUnit31,right,88,71,0.6,1,14
jp121n02,spikeUnit31,right,377,71,0.6,1,NaN
jp123n02,spikeUnit02,right,234,75,0.56,2,79
jp123n02,spikeUnit02,right,234,75,0.6,1,-33
jp123n02,spikeUnit02,right,379,75,0.56,2,24
jp123n02,spikeUnit02,right,379,75,0.6,1,NaN
jp123n02,spikeUnit02,right,88,75,0.56,2,31
jp123n02,spikeUnit06,right,234,75,0.56,2,-6
jp123n02,spikeUnit06,right,234,75,0.6,1,7
jp123n02,spikeUnit06,right,379,75,0.56,2,-24
jp123n02,spikeUnit06,right,379,75,0.6,1,-11
jp123n02,spikeUnit06,right,88,75,0.56,2,49
jp123n02,spikeUnit07,right,234,75,0.56,2,16
jp123n02,spikeUnit07,right,234,75,0.6,1,21
jp123n02,spikeUnit07,right,379,75,0.56,2,20
jp123n02,spikeUnit07,right,379,75,0.6,1,37
jp123n02,spikeUnit07,right,88,75,0.56,2,24
jp123n02,spikeUnit08,right,234,75,0.56,2,30
jp123n02,spikeUnit08,right,234,75,0.6,1,NaN
jp123n02,spikeUnit08,right,379,75,0.56,2,-75
jp123n02,spikeUnit08,right,379,75,0.6,1,109
jp123n02,spikeUnit08,right,88,75,0.56,2,98
jp123n02,spikeUnit09,right,234,75,0.56,2,NaN
jp123n02,spikeUnit09,right,234,75,0.6,1,111
jp123n02,spikeUnit09,right,379,75,0.56,2,NaN
jp123n02,spikeUnit09,right,379,75,0.6,1,NaN
jp123n02,spikeUnit09,right,88,75,0.56,2,-53
jp123n02,spikeUnit10,right,234,75,0.56,2,NaN
jp123n02,spikeUnit10,right,234,75,0.6,1,NaN
jp123n02,spikeUnit10,right,379,75,0.56,2,NaN
jp123n02,spikeUnit10,right,379,75,0.6,1,NaN
jp123n02,spikeUnit10,right,88,75,0.56,2,51
jp123n02,spikeUnit14,right,234,75,0.56,2,NaN
jp123n02,spikeUnit14,right,234,75,0.6,1,NaN
jp123n02,spikeUnit14,right,379,75,0.56,2,NaN
jp123n02,spikeUnit14,right,379,75,0.6,1,NaN
jp123n02,spikeUnit14,right,88,75,0.56,2,NaN
jp123n02,spikeUnit15,left,88,75,0.4,1,NaN
jp123n02,spikeUnit15,left,234,75,0.44,2,NaN
jp123n02,spikeUnit15,left,379,75,0.44,2,NaN
jp123n02,spikeUnit15,left,234,75,0.4,1,NaN
jp123n02,spikeUnit15,left,88,75,0.44,2,NaN
jp123n02,spikeUnit20,right,234,75,0.56,2,24
jp123n02,spikeUnit20,right,234,75,0.6,1,46
jp123n02,spikeUnit20,right,379,75,0.56,2,19
jp123n02,spikeUnit20,right,379,75,0.6,1,8
jp123n02,spikeUnit20,right,88,75,0.56,2,50
jp123n02,spikeUnit21,right,234,75,0.56,2,-16
jp123n02,spikeUnit21,right,234,75,0.6,1,38
jp123n02,spikeUnit21,right,379,75,0.56,2,NaN
jp123n02,spikeUnit21,right,379,75,0.6,1,NaN
jp123n02,spikeUnit21,right,88,75,0.56,2,NaN
jp123n02,spikeUnit22,right,234,75,0.56,2,15
jp123n02,spikeUnit22,right,234,75,0.6,1,15
jp123n02,spikeUnit22,right,379,75,0.56,2,10
jp123n02,spikeUnit22,right,379,75,0.6,1,18
jp123n02,spikeUnit22,right,88,75,0.56,2,22
jp123n02,spikeUnit23,right,234,75,0.56,2,195
jp123n02,spikeUnit23,right,234,75,0.6,1,230
jp123n02,spikeUnit23,right,379,75,0.56,2,134
jp123n02,spikeUnit23,right,379,75,0.6,1,172
jp123n02,spikeUnit23,right,88,75,0.56,2,9
jp123n02,spikeUnit25,right,234,75,0.56,2,136
jp123n02,spikeUnit25,right,234,75,0.6,1,94
jp123n02,spikeUnit25,right,379,75,0.56,2,-13
jp123n02,spikeUnit25,right,379,75,0.6,1,-15
jp123n02,spikeUnit25,right,88,75,0.56,2,20
jp123n02,spikeUnit26,right,234,75,0.56,2,2
jp123n02,spikeUnit26,right,234,75,0.6,1,-75
jp123n02,spikeUnit26,right,379,75,0.56,2,-18
jp123n02,spikeUnit26,right,379,75,0.6,1,-61
jp123n02,spikeUnit26,right,88,75,0.56,2,71
jp123n02,spikeUnit27,right,234,75,0.56,2,6
jp123n02,spikeUnit27,right,234,75,0.6,1,19
jp123n02,spikeUnit27,right,379,75,0.56,2,-21
jp123n02,spikeUnit27,right,379,75,0.6,1,38
jp123n02,spikeUnit27,right,88,75,0.56,2,-75
jp123n02,spikeUnit28,right,234,75,0.56,2,13
jp123n02,spikeUnit28,right,234,75,0.6,1,10
jp123n02,spikeUnit28,right,379,75,0.56,2,13
jp123n02,spikeUnit28,right,379,75,0.6,1,-50
jp123n02,spikeUnit28,right,88,75,0.56,2,16
jp123n02,spikeUnit30,right,234,75,0.56,2,-19
jp123n02,spikeUnit30,right,234,75,0.6,1,29
jp123n02,spikeUnit30,right,379,75,0.56,2,-29
jp123n02,spikeUnit30,right,379,75,0.6,1,57
jp123n02,spikeUnit30,right,88,75,0.56,2,24
jp123n02,spikeUnit31,right,234,75,0.56,2,-2
jp123n02,spikeUnit31,right,234,75,0.6,1,-9
jp123n02,spikeUnit31,right,379,75,0.56,2,-37
jp123n02,spikeUnit31,right,379,75,0.6,1,-9
jp123n02,spikeUnit31,right,88,75,0.56,2,26
jp123n02,spikeUnit32,right,234,75,0.56,2,-17
jp123n02,spikeUnit32,right,234,75,0.6,1,12
jp123n02,spikeUnit32,right,379,75,0.56,2,-75
jp123n02,spikeUnit32,right,379,75,0.6,1,11
jp123n02,spikeUnit32,right,88,75,0.56,2,24
jp124n04,spikeUnit01,right,232,94,0.56,2,18
jp124n04,spikeUnit01,right,232,94,0.6,1,50
jp124n04,spikeUnit01,right,89,94,0.6,1,-4
jp124n04,spikeUnit01,right,380,94,0.6,1,22
jp124n04,spikeUnit01,right,380,94,0.56,2,133
jp124n04,spikeUnit01,right,89,94,0.56,2,18
jp124n04,spikeUnit02,right,232,94,0.56,2,37
jp124n04,spikeUnit02,right,232,94,0.6,1,NaN
jp124n04,spikeUnit02,right,89,94,0.6,1,53
jp124n04,spikeUnit02,right,380,94,0.6,1,NaN
jp124n04,spikeUnit02,right,380,94,0.56,2,-44
jp124n04,spikeUnit02,right,89,94,0.56,2,16
jp124n04,spikeUnit03,right,232,94,0.56,2,16
jp124n04,spikeUnit03,right,232,94,0.6,1,40
jp124n04,spikeUnit03,right,89,94,0.6,1,-3
jp124n04,spikeUnit03,right,380,94,0.6,1,36
jp124n04,spikeUnit03,right,380,94,0.56,2,-18
jp124n04,spikeUnit03,right,89,94,0.56,2,-64
jp124n04,spikeUnit05,right,232,94,0.56,2,24
jp124n04,spikeUnit05,right,232,94,0.6,1,63
jp124n04,spikeUnit05,right,89,94,0.6,1,17
jp124n04,spikeUnit05,right,380,94,0.6,1,15
jp124n04,spikeUnit05,right,380,94,0.56,2,120
jp124n04,spikeUnit05,right,89,94,0.56,2,23
jp124n04,spikeUnit07,right,232,94,0.56,2,NaN
jp124n04,spikeUnit07,right,232,94,0.6,1,NaN
jp124n04,spikeUnit07,right,89,94,0.6,1,22
jp124n04,spikeUnit07,right,380,94,0.6,1,NaN
jp124n04,spikeUnit07,right,380,94,0.56,2,-94
jp124n04,spikeUnit07,right,89,94,0.56,2,128
jp124n04,spikeUnit08,right,232,94,0.56,2,5
jp124n04,spikeUnit08,right,232,94,0.6,1,72
jp124n04,spikeUnit08,right,89,94,0.6,1,-15
jp124n04,spikeUnit08,right,380,94,0.6,1,NaN
jp124n04,spikeUnit08,right,380,94,0.56,2,-94
jp124n04,spikeUnit08,right,89,94,0.56,2,-24
jp124n04,spikeUnit10,right,232,94,0.56,2,-23
jp124n04,spikeUnit10,right,232,94,0.6,1,NaN
jp124n04,spikeUnit10,right,89,94,0.6,1,105
jp124n04,spikeUnit10,right,380,94,0.6,1,NaN
jp124n04,spikeUnit10,right,380,94,0.56,2,NaN
jp124n04,spikeUnit10,right,89,94,0.56,2,31
jp124n04,spikeUnit12,right,232,94,0.56,2,NaN
jp124n04,spikeUnit12,right,232,94,0.6,1,NaN
jp124n04,spikeUnit12,right,89,94,0.6,1,109
jp124n04,spikeUnit12,right,380,94,0.6,1,149
jp124n04,spikeUnit12,right,380,94,0.56,2,208
jp124n04,spikeUnit12,right,89,94,0.56,2,84
jp124n04,spikeUnit13,right,232,94,0.56,2,-1
jp124n04,spikeUnit13,right,232,94,0.6,1,24
jp124n04,spikeUnit13,right,89,94,0.6,1,-4
jp124n04,spikeUnit13,right,380,94,0.6,1,39
jp124n04,spikeUnit13,right,380,94,0.56,2,-31
jp124n04,spikeUnit13,right,89,94,0.56,2,-39
jp124n04,spikeUnit14,right,232,94,0.56,2,-35
jp124n04,spikeUnit14,right,232,94,0.6,1,-6
jp124n04,spikeUnit14,right,89,94,0.6,1,-94
jp124n04,spikeUnit14,right,380,94,0.6,1,-23
jp124n04,spikeUnit14,right,380,94,0.56,2,-61
jp124n04,spikeUnit14,right,89,94,0.56,2,-81
jp124n04,spikeUnit15,right,232,94,0.56,2,-94
jp124n04,spikeUnit15,right,232,94,0.6,1,4
jp124n04,spikeUnit15,right,89,94,0.6,1,-7
jp124n04,spikeUnit15,right,380,94,0.6,1,12
jp124n04,spikeUnit15,right,380,94,0.56,2,-94
jp124n04,spikeUnit15,right,89,94,0.56,2,-24
jp124n04,spikeUnit16,right,232,94,0.56,2,-94
jp124n04,spikeUnit16,right,232,94,0.6,1,-12
jp124n04,spikeUnit16,right,89,94,0.6,1,-24
jp124n04,spikeUnit16,right,380,94,0.6,1,16
jp124n04,spikeUnit16,right,380,94,0.56,2,-94
jp124n04,spikeUnit16,right,89,94,0.56,2,-28
jp124n04,spikeUnit17,right,232,94,0.56,2,47
jp124n04,spikeUnit17,right,232,94,0.6,1,118
jp124n04,spikeUnit17,right,89,94,0.6,1,-1
jp124n04,spikeUnit17,right,380,94,0.6,1,97
jp124n04,spikeUnit17,right,380,94,0.56,2,80
jp124n04,spikeUnit17,right,89,94,0.56,2,-52
jp124n04,spikeUnit21,left,89,94,0.4,1,95
jp124n04,spikeUnit21,left,89,94,0.44,2,41
jp124n04,spikeUnit21,left,232,94,0.44,2,201
jp124n04,spikeUnit21,left,232,94,0.4,1,-49
jp124n04,spikeUnit22,right,232,94,0.56,2,91
jp124n04,spikeUnit22,right,232,94,0.6,1,NaN
jp124n04,spikeUnit22,right,89,94,0.6,1,102
jp124n04,spikeUnit22,right,380,94,0.6,1,-24
jp124n04,spikeUnit22,right,380,94,0.56,2,62
jp124n04,spikeUnit22,right,89,94,0.56,2,102
jp124n04,spikeUnit23,right,232,94,0.56,2,-23
jp124n04,spikeUnit23,right,232,94,0.6,1,64
jp124n04,spikeUnit23,right,89,94,0.6,1,47
jp124n04,spikeUnit23,right,380,94,0.6,1,11
jp124n04,spikeUnit23,right,380,94,0.56,2,-50
jp124n04,spikeUnit23,right,89,94,0.56,2,12
jp124n04,spikeUnit24,right,232,94,0.56,2,-15
jp124n04,spikeUnit24,right,232,94,0.6,1,17
jp124n04,spikeUnit24,right,89,94,0.6,1,4
jp124n04,spikeUnit24,right,380,94,0.6,1,55
jp124n04,spikeUnit24,right,380,94,0.56,2,-22
jp124n04,spikeUnit24,right,89,94,0.56,2,3
jp124n04,spikeUnit27,right,232,94,0.56,2,-78
jp124n04,spikeUnit27,right,232,94,0.6,1,54
jp124n04,spikeUnit27,right,89,94,0.6,1,70
jp124n04,spikeUnit27,right,380,94,0.6,1,-19
jp124n04,spikeUnit27,right,380,94,0.56,2,42
jp124n04,spikeUnit27,right,89,94,0.56,2,60
jp124n04,spikeUnit28,right,232,94,0.56,2,NaN
jp124n04,spikeUnit28,right,232,94,0.6,1,NaN
jp124n04,spikeUnit28,right,89,94,0.6,1,64
jp124n04,spikeUnit28,right,380,94,0.6,1,NaN
jp124n04,spikeUnit28,right,380,94,0.56,2,NaN
jp124n04,spikeUnit28,right,89,94,0.56,2,119
jp124n04,spikeUnit31,right,232,94,0.56,2,2
jp124n04,spikeUnit31,right,232,94,0.6,1,-94
jp124n04,spikeUnit31,right,89,94,0.6,1,-20
jp124n04,spikeUnit31,right,380,94,0.6,1,2
jp124n04,spikeUnit31,right,380,94,0.56,2,11
jp124n04,spikeUnit31,right,89,94,0.56,2,0
jp124n04,spikeUnit32,right,232,94,0.56,2,-18
jp124n04,spikeUnit32,right,232,94,0.6,1,10
jp124n04,spikeUnit32,right,89,94,0.6,1,2
jp124n04,spikeUnit32,right,380,94,0.6,1,16
jp124n04,spikeUnit32,right,380,94,0.56,2,10
jp124n04,spikeUnit32,right,89,94,0.56,2,-20
jp125n04,spikeUnit01,right,234,85,0.6,1,-5
jp125n04,spikeUnit01,right,234,85,0.56,2,-34
jp125n04,spikeUnit01,right,88,85,0.56,2,-4
jp125n04,spikeUnit01,right,378,85,0.56,2,-2
jp125n04,spikeUnit01,right,88,85,0.6,1,-13
jp125n04,spikeUnit01,right,378,85,0.6,1,107
jp125n04,spikeUnit02,right,234,85,0.6,1,-18
jp125n04,spikeUnit02,right,234,85,0.56,2,-8
jp125n04,spikeUnit02,right,88,85,0.56,2,40
jp125n04,spikeUnit02,right,378,85,0.56,2,6
jp125n04,spikeUnit02,right,88,85,0.6,1,36
jp125n04,spikeUnit02,right,378,85,0.6,1,104
jp125n04,spikeUnit03,right,234,85,0.6,1,18
jp125n04,spikeUnit03,right,234,85,0.56,2,-1
jp125n04,spikeUnit03,right,88,85,0.56,2,21
jp125n04,spikeUnit03,right,378,85,0.56,2,NaN
jp125n04,spikeUnit03,right,88,85,0.6,1,-3
jp125n04,spikeUnit03,right,378,85,0.6,1,NaN
jp125n04,spikeUnit04,right,234,85,0.6,1,21
jp125n04,spikeUnit04,right,234,85,0.56,2,-34
jp125n04,spikeUnit04,right,88,85,0.56,2,13
jp125n04,spikeUnit04,right,378,85,0.56,2,25
jp125n04,spikeUnit04,right,88,85,0.6,1,25
jp125n04,spikeUnit04,right,378,85,0.6,1,19
jp125n04,spikeUnit06,right,234,85,0.6,1,NaN
jp125n04,spikeUnit06,right,234,85,0.56,2,106
jp125n04,spikeUnit06,right,88,85,0.56,2,64
jp125n04,spikeUnit06,right,378,85,0.56,2,70
jp125n04,spikeUnit06,right,88,85,0.6,1,51
jp125n04,spikeUnit06,right,378,85,0.6,1,104
jp125n04,spikeUnit08,right,234,85,0.6,1,43
jp125n04,spikeUnit08,right,234,85,0.56,2,119
jp125n04,spikeUnit08,right,88,85,0.56,2,249
jp125n04,spikeUnit08,right,378,85,0.56,2,122
jp125n04,spikeUnit08,right,88,85,0.6,1,116
jp125n04,spikeUnit08,right,378,85,0.6,1,129
jp125n04,spikeUnit09,right,234,85,0.6,1,NaN
jp125n04,spikeUnit09,right,234,85,0.56,2,21
jp125n04,spikeUnit09,right,88,85,0.56,2,133
jp125n04,spikeUnit09,right,378,85,0.56,2,163
jp125n04,spikeUnit09,right,88,85,0.6,1,5
jp125n04,spikeUnit09,right,378,85,0.6,1,201
jp125n04,spikeUnit14,right,234,85,0.6,1,-56
jp125n04,spikeUnit14,right,234,85,0.56,2,-6
jp125n04,spikeUnit14,right,88,85,0.56,2,8
jp125n04,spikeUnit14,right,378,85,0.56,2,-85
jp125n04,spikeUnit14,right,88,85,0.6,1,0
jp125n04,spikeUnit14,right,378,85,0.6,1,-85
jp125n04,spikeUnit15,right,234,85,0.6,1,-22
jp125n04,spikeUnit15,right,234,85,0.56,2,-29
jp125n04,spikeUnit15,right,88,85,0.56,2,8
jp125n04,spikeUnit15,right,378,85,0.56,2,-85
jp125n04,spikeUnit15,right,88,85,0.6,1,-10
jp125n04,spikeUnit15,right,378,85,0.6,1,-41
jp125n04,spikeUnit16,right,234,85,0.6,1,-27
jp125n04,spikeUnit16,right,234,85,0.56,2,-45
jp125n04,spikeUnit16,right,88,85,0.56,2,9
jp125n04,spikeUnit16,right,378,85,0.56,2,-28
jp125n04,spikeUnit16,right,88,85,0.6,1,-10
jp125n04,spikeUnit16,right,378,85,0.6,1,-8
jp125n04,spikeUnit17,right,234,85,0.6,1,6
jp125n04,spikeUnit17,right,234,85,0.56,2,-12
jp125n04,spikeUnit17,right,88,85,0.56,2,5
jp125n04,spikeUnit17,right,378,85,0.56,2,30
jp125n04,spikeUnit17,right,88,85,0.6,1,-2
jp125n04,spikeUnit17,right,378,85,0.6,1,56
jp125n04,spikeUnit18,right,234,85,0.6,1,-1
jp125n04,spikeUnit18,right,234,85,0.56,2,-6
jp125n04,spikeUnit18,right,88,85,0.56,2,32
jp125n04,spikeUnit18,right,378,85,0.56,2,41
jp125n04,spikeUnit18,right,88,85,0.6,1,29
jp125n04,spikeUnit18,right,378,85,0.6,1,65
jp125n04,spikeUnit19,right,234,85,0.6,1,10
jp125n04,spikeUnit19,right,234,85,0.56,2,13
jp125n04,spikeUnit19,right,88,85,0.56,2,22
jp125n04,spikeUnit19,right,378,85,0.56,2,15
jp125n04,spikeUnit19,right,88,85,0.6,1,18
jp125n04,spikeUnit19,right,378,85,0.6,1,-9
jp125n04,spikeUnit20,right,234,85,0.6,1,37
jp125n04,spikeUnit20,right,234,85,0.56,2,-10
jp125n04,spikeUnit20,right,88,85,0.56,2,5
jp125n04,spikeUnit20,right,378,85,0.56,2,-24
jp125n04,spikeUnit20,right,88,85,0.6,1,71
jp125n04,spikeUnit20,right,378,85,0.6,1,2
jp125n04,spikeUnit21,right,234,85,0.6,1,18
jp125n04,spikeUnit21,right,234,85,0.56,2,9
jp125n04,spikeUnit21,right,88,85,0.56,2,20
jp125n04,spikeUnit21,right,378,85,0.56,2,60
jp125n04,spikeUnit21,right,88,85,0.6,1,14
jp125n04,spikeUnit21,right,378,85,0.6,1,-2
jp125n04,spikeUnit22,right,234,85,0.6,1,18
jp125n04,spikeUnit22,right,234,85,0.56,2,4
jp125n04,spikeUnit22,right,88,85,0.56,2,37
jp125n04,spikeUnit22,right,378,85,0.56,2,-5
jp125n04,spikeUnit22,right,88,85,0.6,1,0
jp125n04,spikeUnit22,right,378,85,0.6,1,1
jp125n04,spikeUnit23,right,234,85,0.6,1,-3
jp125n04,spikeUnit23,right,234,85,0.56,2,-24
jp125n04,spikeUnit23,right,88,85,0.56,2,22
jp125n04,spikeUnit23,right,378,85,0.56,2,54
jp125n04,spikeUnit23,right,88,85,0.6,1,-18
jp125n04,spikeUnit23,right,378,85,0.6,1,51
jp125n04,spikeUnit24,right,234,85,0.6,1,NaN
jp125n04,spikeUnit24,right,234,85,0.56,2,NaN
jp125n04,spikeUnit24,right,88,85,0.56,2,NaN
jp125n04,spikeUnit24,right,378,85,0.56,2,-21
jp125n04,spikeUnit24,right,88,85,0.6,1,NaN
jp125n04,spikeUnit24,right,378,85,0.6,1,-66
jp125n04,spikeUnit25,right,234,85,0.6,1,-55
jp125n04,spikeUnit25,right,234,85,0.56,2,-30
jp125n04,spikeUnit25,right,88,85,0.56,2,25
jp125n04,spikeUnit25,right,378,85,0.56,2,2
jp125n04,spikeUnit25,right,88,85,0.6,1,-34
jp125n04,spikeUnit25,right,378,85,0.6,1,NaN
jp125n04,spikeUnit26,right,234,85,0.6,1,-24
jp125n04,spikeUnit26,right,234,85,0.56,2,NaN
jp125n04,spikeUnit26,right,88,85,0.56,2,NaN
jp125n04,spikeUnit26,right,378,85,0.56,2,NaN
jp125n04,spikeUnit26,right,88,85,0.6,1,NaN
jp125n04,spikeUnit26,right,378,85,0.6,1,NaN
jp125n04,spikeUnit27,right,234,85,0.6,1,4
jp125n04,spikeUnit27,right,234,85,0.56,2,-24
jp125n04,spikeUnit27,right,88,85,0.56,2,18
jp125n04,spikeUnit27,right,378,85,0.56,2,24
jp125n04,spikeUnit27,right,88,85,0.6,1,-11
jp125n04,spikeUnit27,right,378,85,0.6,1,-69
jp125n04,spikeUnit28,right,234,85,0.6,1,-41
jp125n04,spikeUnit28,right,234,85,0.56,2,32
jp125n04,spikeUnit28,right,88,85,0.56,2,-4
jp125n04,spikeUnit28,right,378,85,0.56,2,NaN
jp125n04,spikeUnit28,right,88,85,0.6,1,-11
jp125n04,spikeUnit28,right,378,85,0.6,1,NaN
jp125n04,spikeUnit31,right,234,85,0.6,1,-2
jp125n04,spikeUnit31,right,234,85,0.56,2,-6
jp125n04,spikeUnit31,right,88,85,0.56,2,11
jp125n04,spikeUnit31,right,378,85,0.56,2,20
jp125n04,spikeUnit31,right,88,85,0.6,1,2
jp125n04,spikeUnit31,right,378,85,0.6,1,NaN
jp125n04,spikeUnit32,right,234,85,0.6,1,-2
jp125n04,spikeUnit32,right,234,85,0.56,2,-14
jp125n04,spikeUnit32,right,88,85,0.56,2,-3
jp125n04,spikeUnit32,right,378,85,0.56,2,8
jp125n04,spikeUnit32,right,88,85,0.6,1,-2
jp125n04,spikeUnit32,right,378,85,0.6,1,-62
