sessionID,unit,rf,ssd,ssrt,coherence,easyHard,cancelTime
jp054n02,spikeUnit01,right,480,51,0.58,1,-33
jp054n02,spikeUnit01,right,348,51,0.53,2,-17
jp054n02,spikeUnit01,right,611,51,0.58,1,NaN
jp054n02,spikeUnit01,right,348,51,0.58,1,7
jp054n02,spikeUnit01,right,480,51,0.53,2,-4
jp054n02,spikeUnit02,right,480,51,0.58,1,71
jp054n02,spikeUnit02,right,348,51,0.53,2,-31
jp054n02,spikeUnit02,right,611,51,0.58,1,NaN
jp054n02,spikeUnit02,right,348,51,0.58,1,NaN
jp054n02,spikeUnit02,right,480,51,0.53,2,-24
jp054n02,spikeUnit03,right,480,51,0.58,1,52
jp054n02,spikeUnit03,right,348,51,0.53,2,-36
jp054n02,spikeUnit03,right,611,51,0.58,1,NaN
jp054n02,spikeUnit03,right,348,51,0.58,1,NaN
jp054n02,spikeUnit03,right,480,51,0.53,2,65
jp054n02,spikeUnit04,right,480,51,0.58,1,11
jp054n02,spikeUnit04,right,348,51,0.53,2,-35
jp054n02,spikeUnit04,right,611,51,0.58,1,4
jp054n02,spikeUnit04,right,348,51,0.58,1,10
jp054n02,spikeUnit04,right,480,51,0.53,2,-10
jp054n02,spikeUnit05,right,480,51,0.58,1,NaN
jp054n02,spikeUnit05,right,348,51,0.53,2,NaN
jp054n02,spikeUnit05,right,611,51,0.58,1,-27
jp054n02,spikeUnit05,right,348,51,0.58,1,NaN
jp054n02,spikeUnit05,right,480,51,0.53,2,3
jp054n02,spikeUnit06,right,480,51,0.58,1,-7
jp054n02,spikeUnit06,right,348,51,0.53,2,-45
jp054n02,spikeUnit06,right,611,51,0.58,1,-26
jp054n02,spikeUnit06,right,348,51,0.58,1,NaN
jp054n02,spikeUnit06,right,480,51,0.53,2,3
jp054n02,spikeUnit07,right,480,51,0.58,1,-9
jp054n02,spikeUnit07,right,348,51,0.53,2,-44
jp054n02,spikeUnit07,right,611,51,0.58,1,1
jp054n02,spikeUnit07,right,348,51,0.58,1,NaN
jp054n02,spikeUnit07,right,480,51,0.53,2,11
jp054n02,spikeUnit08,right,480,51,0.58,1,NaN
jp054n02,spikeUnit08,right,348,51,0.53,2,14
jp054n02,spikeUnit08,right,611,51,0.58,1,-41
jp054n02,spikeUnit08,right,348,51,0.58,1,NaN
jp054n02,spikeUnit08,right,480,51,0.53,2,19
jp054n02,spikeUnit09,left,480,51,0.47,2,-31
jp054n02,spikeUnit09,left,348,51,0.42,1,NaN
jp054n02,spikeUnit09,left,218,51,0.42,1,5
jp054n02,spikeUnit09,left,348,51,0.47,2,-39
jp054n02,spikeUnit09,left,611,51,0.47,2,-49
jp054n02,spikeUnit10,left,480,51,0.47,2,NaN
jp054n02,spikeUnit10,left,348,51,0.42,1,NaN
jp054n02,spikeUnit10,left,218,51,0.42,1,-10
jp054n02,spikeUnit10,left,348,51,0.47,2,-45
jp054n02,spikeUnit10,left,611,51,0.47,2,NaN
jp054n02,spikeUnit11,left,480,51,0.47,2,25
jp054n02,spikeUnit11,left,348,51,0.42,1,NaN
jp054n02,spikeUnit11,left,218,51,0.42,1,-6
jp054n02,spikeUnit11,left,348,51,0.47,2,20
jp054n02,spikeUnit11,left,611,51,0.47,2,-35
jp054n02,spikeUnit12,left,480,51,0.47,2,19
jp054n02,spikeUnit12,left,348,51,0.42,1,NaN
jp054n02,spikeUnit12,left,218,51,0.42,1,-4
jp054n02,spikeUnit12,left,348,51,0.47,2,-40
jp054n02,spikeUnit12,left,611,51,0.47,2,-48
jp054n02,spikeUnit13,left,480,51,0.47,2,-43
jp054n02,spikeUnit13,left,348,51,0.42,1,9
jp054n02,spikeUnit13,left,218,51,0.42,1,-13
jp054n02,spikeUnit13,left,348,51,0.47,2,-47
jp054n02,spikeUnit13,left,611,51,0.47,2,-5
jp054n02,spikeUnit14,left,480,51,0.47,2,-32
jp054n02,spikeUnit14,left,348,51,0.42,1,NaN
jp054n02,spikeUnit14,left,218,51,0.42,1,-43
jp054n02,spikeUnit14,left,348,51,0.47,2,NaN
jp054n02,spikeUnit14,left,611,51,0.47,2,NaN
jp054n02,spikeUnit15,left,480,51,0.47,2,-4
jp054n02,spikeUnit15,left,348,51,0.42,1,NaN
jp054n02,spikeUnit15,left,218,51,0.42,1,NaN
jp054n02,spikeUnit15,left,348,51,0.47,2,-17
jp054n02,spikeUnit15,left,611,51,0.47,2,NaN
jp054n02,spikeUnit16,left,480,51,0.47,2,NaN
jp054n02,spikeUnit16,left,348,51,0.42,1,NaN
jp054n02,spikeUnit16,left,218,51,0.42,1,NaN
jp054n02,spikeUnit16,left,348,51,0.47,2,NaN
jp054n02,spikeUnit16,left,611,51,0.47,2,NaN
jp054n02,spikeUnit18,right,480,51,0.58,1,26
jp054n02,spikeUnit18,right,348,51,0.53,2,-13
jp054n02,spikeUnit18,right,611,51,0.58,1,NaN
jp054n02,spikeUnit18,right,348,51,0.58,1,14
jp054n02,spikeUnit18,right,480,51,0.53,2,4
jp054n02,spikeUnit19,right,480,51,0.58,1,NaN
jp054n02,spikeUnit19,right,348,51,0.53,2,-13
jp054n02,spikeUnit19,right,611,51,0.58,1,-35
jp054n02,spikeUnit19,right,348,51,0.58,1,NaN
jp054n02,spikeUnit19,right,480,51,0.53,2,57
jp054n02,spikeUnit20,right,480,51,0.58,1,26
jp054n02,spikeUnit20,right,348,51,0.53,2,36
jp054n02,spikeUnit20,right,611,51,0.58,1,34
jp054n02,spikeUnit20,right,348,51,0.58,1,7
jp054n02,spikeUnit20,right,480,51,0.53,2,33
jp054n02,spikeUnit21,right,480,51,0.58,1,0
jp054n02,spikeUnit21,right,348,51,0.53,2,19
jp054n02,spikeUnit21,right,611,51,0.58,1,29
jp054n02,spikeUnit21,right,348,51,0.58,1,-43
jp054n02,spikeUnit21,right,480,51,0.53,2,-42
jp054n02,spikeUnit22,right,480,51,0.58,1,6
jp054n02,spikeUnit22,right,348,51,0.53,2,28
jp054n02,spikeUnit22,right,611,51,0.58,1,NaN
jp054n02,spikeUnit22,right,348,51,0.58,1,-1
jp054n02,spikeUnit22,right,480,51,0.53,2,11
jp054n02,spikeUnit23,right,480,51,0.58,1,NaN
jp054n02,spikeUnit23,right,348,51,0.53,2,NaN
jp054n02,spikeUnit23,right,611,51,0.58,1,4
jp054n02,spikeUnit23,right,348,51,0.58,1,NaN
jp054n02,spikeUnit23,right,480,51,0.53,2,NaN
jp054n02,spikeUnit24,right,480,51,0.58,1,11
jp054n02,spikeUnit24,right,348,51,0.53,2,-43
jp054n02,spikeUnit24,right,611,51,0.58,1,NaN
jp054n02,spikeUnit24,right,348,51,0.58,1,13
jp054n02,spikeUnit24,right,480,51,0.53,2,-12
jp054n02,spikeUnit25,left,480,51,0.47,2,NaN
jp054n02,spikeUnit25,left,348,51,0.42,1,NaN
jp054n02,spikeUnit25,left,218,51,0.42,1,8
jp054n02,spikeUnit25,left,348,51,0.47,2,NaN
jp054n02,spikeUnit25,left,611,51,0.47,2,NaN
jp054n02,spikeUnit26,left,480,51,0.47,2,NaN
jp054n02,spikeUnit26,left,348,51,0.42,1,NaN
jp054n02,spikeUnit26,left,218,51,0.42,1,NaN
jp054n02,spikeUnit26,left,348,51,0.47,2,NaN
jp054n02,spikeUnit26,left,611,51,0.47,2,NaN
jp054n02,spikeUnit27,left,480,51,0.47,2,NaN
jp054n02,spikeUnit27,left,348,51,0.42,1,NaN
jp054n02,spikeUnit27,left,218,51,0.42,1,NaN
jp054n02,spikeUnit27,left,348,51,0.47,2,-34
jp054n02,spikeUnit27,left,611,51,0.47,2,NaN
jp054n02,spikeUnit28,right,480,51,0.58,1,23
jp054n02,spikeUnit28,right,348,51,0.53,2,2
jp054n02,spikeUnit28,right,611,51,0.58,1,-29
jp054n02,spikeUnit28,right,348,51,0.58,1,NaN
jp054n02,spikeUnit28,right,480,51,0.53,2,3
jp054n02,spikeUnit29,right,480,51,0.58,1,NaN
jp054n02,spikeUnit29,right,348,51,0.53,2,NaN
jp054n02,spikeUnit29,right,611,51,0.58,1,NaN
jp054n02,spikeUnit29,right,348,51,0.58,1,NaN
jp054n02,spikeUnit29,right,480,51,0.53,2,-4
jp054n02,spikeUnit31,right,480,51,0.58,1,NaN
jp054n02,spikeUnit31,right,348,51,0.53,2,NaN
jp054n02,spikeUnit31,right,611,51,0.58,1,NaN
jp054n02,spikeUnit31,right,348,51,0.58,1,NaN
jp054n02,spikeUnit31,right,480,51,0.53,2,NaN
jp054n02,spikeUnit32,right,480,51,0.58,1,12
jp054n02,spikeUnit32,right,348,51,0.53,2,NaN
jp054n02,spikeUnit32,right,611,51,0.58,1,NaN
jp054n02,spikeUnit32,right,348,51,0.58,1,NaN
jp054n02,spikeUnit32,right,480,51,0.53,2,NaN
jp060n02,spikeUnit01,right,369,80,0.58,1,-12
jp060n02,spikeUnit01,right,255,80,0.58,1,-28
jp060n02,spikeUnit01,right,369,80,0.53,2,NaN
jp060n02,spikeUnit01,right,255,80,0.53,2,NaN
jp060n02,spikeUnit01,right,484,80,0.58,1,-61
jp060n02,spikeUnit02,right,369,80,0.58,1,-7
jp060n02,spikeUnit02,right,255,80,0.58,1,NaN
jp060n02,spikeUnit02,right,369,80,0.53,2,NaN
jp060n02,spikeUnit02,right,255,80,0.53,2,NaN
jp060n02,spikeUnit02,right,484,80,0.58,1,NaN
jp060n02,spikeUnit03,right,369,80,0.58,1,-17
jp060n02,spikeUnit03,right,255,80,0.58,1,-39
jp060n02,spikeUnit03,right,369,80,0.53,2,-67
jp060n02,spikeUnit03,right,255,80,0.53,2,NaN
jp060n02,spikeUnit03,right,484,80,0.58,1,-32
jp060n02,spikeUnit04,right,369,80,0.58,1,-21
jp060n02,spikeUnit04,right,255,80,0.58,1,-41
jp060n02,spikeUnit04,right,369,80,0.53,2,NaN
jp060n02,spikeUnit04,right,255,80,0.53,2,NaN
jp060n02,spikeUnit04,right,484,80,0.58,1,-70
jp060n02,spikeUnit05,right,369,80,0.58,1,19
jp060n02,spikeUnit05,right,255,80,0.58,1,-66
jp060n02,spikeUnit05,right,369,80,0.53,2,-71
jp060n02,spikeUnit05,right,255,80,0.53,2,NaN
jp060n02,spikeUnit05,right,484,80,0.58,1,-72
jp060n02,spikeUnit06,right,369,80,0.58,1,-26
jp060n02,spikeUnit06,right,255,80,0.58,1,-66
jp060n02,spikeUnit06,right,369,80,0.53,2,-24
jp060n02,spikeUnit06,right,255,80,0.53,2,-26
jp060n02,spikeUnit06,right,484,80,0.58,1,-67
jp060n02,spikeUnit07,right,369,80,0.58,1,-35
jp060n02,spikeUnit07,right,255,80,0.58,1,15
jp060n02,spikeUnit07,right,369,80,0.53,2,NaN
jp060n02,spikeUnit07,right,255,80,0.53,2,11
jp060n02,spikeUnit07,right,484,80,0.58,1,NaN
jp060n02,spikeUnit08,right,369,80,0.58,1,-17
jp060n02,spikeUnit08,right,255,80,0.58,1,-26
jp060n02,spikeUnit08,right,369,80,0.53,2,NaN
jp060n02,spikeUnit08,right,255,80,0.53,2,-10
jp060n02,spikeUnit08,right,484,80,0.58,1,NaN
jp060n02,spikeUnit15,right,369,80,0.58,1,27
jp060n02,spikeUnit15,right,255,80,0.58,1,NaN
jp060n02,spikeUnit15,right,369,80,0.53,2,-53
jp060n02,spikeUnit15,right,255,80,0.53,2,28
jp060n02,spikeUnit15,right,484,80,0.58,1,-21
jp060n02,spikeUnit16,right,369,80,0.58,1,21
jp060n02,spikeUnit16,right,255,80,0.58,1,-52
jp060n02,spikeUnit16,right,369,80,0.53,2,-9
jp060n02,spikeUnit16,right,255,80,0.53,2,-36
jp060n02,spikeUnit16,right,484,80,0.58,1,-16
jp060n02,spikeUnit18,left,369,80,0.47,2,-44
jp060n02,spikeUnit18,left,255,80,0.42,1,-53
jp060n02,spikeUnit18,left,141,80,0.42,1,NaN
jp060n02,spikeUnit18,left,255,80,0.47,2,NaN
jp060n02,spikeUnit18,left,369,80,0.42,1,NaN
jp060n02,spikeUnit19,right,369,80,0.58,1,-58
jp060n02,spikeUnit19,right,255,80,0.58,1,-37
jp060n02,spikeUnit19,right,369,80,0.53,2,34
jp060n02,spikeUnit19,right,255,80,0.53,2,NaN
jp060n02,spikeUnit19,right,484,80,0.58,1,-59
jp060n02,spikeUnit21,right,369,80,0.58,1,-28
jp060n02,spikeUnit21,right,255,80,0.58,1,NaN
jp060n02,spikeUnit21,right,369,80,0.53,2,NaN
jp060n02,spikeUnit21,right,255,80,0.53,2,-37
jp060n02,spikeUnit21,right,484,80,0.58,1,1
jp060n02,spikeUnit23,right,369,80,0.58,1,2
jp060n02,spikeUnit23,right,255,80,0.58,1,NaN
jp060n02,spikeUnit23,right,369,80,0.53,2,-14
jp060n02,spikeUnit23,right,255,80,0.53,2,NaN
jp060n02,spikeUnit23,right,484,80,0.58,1,NaN
jp060n02,spikeUnit24,right,369,80,0.58,1,-6
jp060n02,spikeUnit24,right,255,80,0.58,1,-73
jp060n02,spikeUnit24,right,369,80,0.53,2,-28
jp060n02,spikeUnit24,right,255,80,0.53,2,NaN
jp060n02,spikeUnit24,right,484,80,0.58,1,42
jp060n02,spikeUnit25,none,369,80,0.58,1,-53
jp060n02,spikeUnit25,none,255,80,0.58,1,-58
jp060n02,spikeUnit25,none,369,80,0.53,2,-20
jp060n02,spikeUnit25,none,255,80,0.53,2,NaN
jp060n02,spikeUnit25,none,484,80,0.58,1,-22
jp060n02,spikeUnit30,none,369,80,0.58,1,17
jp060n02,spikeUnit30,none,255,80,0.58,1,NaN
jp060n02,spikeUnit30,none,369,80,0.53,2,NaN
jp060n02,spikeUnit30,none,255,80,0.53,2,37
jp060n02,spikeUnit30,none,484,80,0.58,1,-67
jp061n02,spikeUnit01,right,247,96,0.59,1,-17
jp061n02,spikeUnit01,right,363,96,0.54,2,24
jp061n02,spikeUnit01,right,247,96,0.54,2,-3
jp061n02,spikeUnit01,right,363,96,0.59,1,-17
jp061n02,spikeUnit02,right,247,96,0.59,1,48
jp061n02,spikeUnit02,right,363,96,0.54,2,24
jp061n02,spikeUnit02,right,247,96,0.54,2,56
jp061n02,spikeUnit02,right,363,96,0.59,1,8
jp061n02,spikeUnit03,right,247,96,0.59,1,67
jp061n02,spikeUnit03,right,363,96,0.54,2,-55
jp061n02,spikeUnit03,right,247,96,0.54,2,12
jp061n02,spikeUnit03,right,363,96,0.59,1,-15
jp061n02,spikeUnit06,right,247,96,0.59,1,NaN
jp061n02,spikeUnit06,right,363,96,0.54,2,NaN
jp061n02,spikeUnit06,right,247,96,0.54,2,NaN
jp061n02,spikeUnit06,right,363,96,0.59,1,NaN
jp061n02,spikeUnit07,right,247,96,0.59,1,NaN
jp061n02,spikeUnit07,right,363,96,0.54,2,NaN
jp061n02,spikeUnit07,right,247,96,0.54,2,NaN
jp061n02,spikeUnit07,right,363,96,0.59,1,NaN
jp061n02,spikeUnit11,left,132,96,0.41,1,-52
jp061n02,spikeUnit11,left,247,96,0.46,2,NaN
jp061n02,spikeUnit11,left,363,96,0.46,2,NaN
jp061n02,spikeUnit11,left,247,96,0.41,1,NaN
jp061n02,spikeUnit11,left,132,96,0.46,2,NaN
jp061n02,spikeUnit23,right,247,96,0.59,1,NaN
jp061n02,spikeUnit23,right,363,96,0.54,2,NaN
jp061n02,spikeUnit23,right,247,96,0.54,2,NaN
jp061n02,spikeUnit23,right,363,96,0.59,1,-91
jp061n02,spikeUnit24,right,247,96,0.59,1,-8
jp061n02,spikeUnit24,right,363,96,0.54,2,-10
jp061n02,spikeUnit24,right,247,96,0.54,2,NaN
jp061n02,spikeUnit24,right,363,96,0.59,1,NaN
jp083n02,spikeUnit05,right,247,60,0.61,1,-47
jp083n02,spikeUnit05,right,363,60,0.61,1,-31
jp083n02,spikeUnit05,right,363,60,0.55,2,NaN
jp083n02,spikeUnit05,right,247,60,0.55,2,-10
jp083n02,spikeUnit06,right,247,60,0.61,1,9
jp083n02,spikeUnit06,right,363,60,0.61,1,5
jp083n02,spikeUnit06,right,363,60,0.55,2,NaN
jp083n02,spikeUnit06,right,247,60,0.55,2,-14
jp083n02,spikeUnit07,right,247,60,0.61,1,-16
jp083n02,spikeUnit07,right,363,60,0.61,1,-5
jp083n02,spikeUnit07,right,363,60,0.55,2,-13
jp083n02,spikeUnit07,right,247,60,0.55,2,-33
jp083n02,spikeUnit08,right,247,60,0.61,1,NaN
jp083n02,spikeUnit08,right,363,60,0.61,1,-18
jp083n02,spikeUnit08,right,363,60,0.55,2,-27
jp083n02,spikeUnit08,right,247,60,0.55,2,NaN
jp083n02,spikeUnit09,left,131,60,0.39,1,NaN
jp083n02,spikeUnit09,left,247,60,0.39,1,NaN
jp083n02,spikeUnit09,left,247,60,0.45,2,NaN
jp083n02,spikeUnit09,left,131,60,0.45,2,-25
jp083n02,spikeUnit10,left,131,60,0.39,1,NaN
jp083n02,spikeUnit10,left,247,60,0.39,1,NaN
jp083n02,spikeUnit10,left,247,60,0.45,2,6
jp083n02,spikeUnit10,left,131,60,0.45,2,-3
jp083n02,spikeUnit11,left,131,60,0.39,1,42
jp083n02,spikeUnit11,left,247,60,0.39,1,NaN
jp083n02,spikeUnit11,left,247,60,0.45,2,NaN
jp083n02,spikeUnit11,left,131,60,0.45,2,41
jp083n02,spikeUnit13,left,131,60,0.39,1,NaN
jp083n02,spikeUnit13,left,247,60,0.39,1,NaN
jp083n02,spikeUnit13,left,247,60,0.45,2,NaN
jp083n02,spikeUnit13,left,131,60,0.45,2,NaN
jp083n02,spikeUnit14,right,247,60,0.61,1,NaN
jp083n02,spikeUnit14,right,363,60,0.61,1,NaN
jp083n02,spikeUnit14,right,363,60,0.55,2,NaN
jp083n02,spikeUnit14,right,247,60,0.55,2,NaN
jp083n02,spikeUnit15,right,247,60,0.61,1,NaN
jp083n02,spikeUnit15,right,363,60,0.61,1,NaN
jp083n02,spikeUnit15,right,363,60,0.55,2,NaN
jp083n02,spikeUnit15,right,247,60,0.55,2,NaN
jp083n02,spikeUnit16,left,131,60,0.39,1,NaN
jp083n02,spikeUnit16,left,247,60,0.39,1,NaN
jp083n02,spikeUnit16,left,247,60,0.45,2,NaN
jp083n02,spikeUnit16,left,131,60,0.45,2,NaN
jp083n02,spikeUnit17,right,247,60,0.61,1,NaN
jp083n02,spikeUnit17,right,363,60,0.61,1,NaN
jp083n02,spikeUnit17,right,363,60,0.55,2,NaN
jp083n02,spikeUnit17,right,247,60,0.55,2,NaN
jp083n02,spikeUnit18,right,247,60,0.61,1,NaN
jp083n02,spikeUnit18,right,363,60,0.61,1,NaN
jp083n02,spikeUnit18,right,363,60,0.55,2,NaN
jp083n02,spikeUnit18,right,247,60,0.55,2,9
jp083n02,spikeUnit19,right,247,60,0.61,1,NaN
jp083n02,spikeUnit19,right,363,60,0.61,1,-24
jp083n02,spikeUnit19,right,363,60,0.55,2,NaN
jp083n02,spikeUnit19,right,247,60,0.55,2,NaN
jp083n02,spikeUnit20,right,247,60,0.61,1,NaN
jp083n02,spikeUnit20,right,363,60,0.61,1,NaN
jp083n02,spikeUnit20,right,363,60,0.55,2,NaN
jp083n02,spikeUnit20,right,247,60,0.55,2,NaN
jp083n02,spikeUnit22,right,247,60,0.61,1,NaN
jp083n02,spikeUnit22,right,363,60,0.61,1,-10
jp083n02,spikeUnit22,right,363,60,0.55,2,NaN
jp083n02,spikeUnit22,right,247,60,0.55,2,NaN
jp083n02,spikeUnit23,right,247,60,0.61,1,NaN
jp083n02,spikeUnit23,right,363,60,0.61,1,NaN
jp083n02,spikeUnit23,right,363,60,0.55,2,38
jp083n02,spikeUnit23,right,247,60,0.55,2,NaN
jp083n02,spikeUnit26,right,247,60,0.61,1,NaN
jp083n02,spikeUnit26,right,363,60,0.61,1,NaN
jp083n02,spikeUnit26,right,363,60,0.55,2,NaN
jp083n02,spikeUnit26,right,247,60,0.55,2,NaN
jp083n02,spikeUnit30,right,247,60,0.61,1,NaN
jp083n02,spikeUnit30,right,363,60,0.61,1,NaN
jp083n02,spikeUnit30,right,363,60,0.55,2,NaN
jp083n02,spikeUnit30,right,247,60,0.55,2,NaN
jp083n02,spikeUnit32,right,247,60,0.61,1,4
jp083n02,spikeUnit32,right,363,60,0.61,1,10
jp083n02,spikeUnit32,right,363,60,0.55,2,NaN
jp083n02,spikeUnit32,right,247,60,0.55,2,NaN
jp090n02,spikeUnit01,right,133,81,0.61,1,13
jp090n02,spikeUnit01,right,133,81,0.55,2,-2
jp090n02,spikeUnit01,right,248,81,0.61,1,2
jp090n02,spikeUnit01,right,248,81,0.55,2,-12
jp090n02,spikeUnit02,right,133,81,0.61,1,39
jp090n02,spikeUnit02,right,133,81,0.55,2,57
jp090n02,spikeUnit02,right,248,81,0.61,1,NaN
jp090n02,spikeUnit02,right,248,81,0.55,2,-15
jp090n02,spikeUnit03,right,133,81,0.61,1,47
jp090n02,spikeUnit03,right,133,81,0.55,2,36
jp090n02,spikeUnit03,right,248,81,0.61,1,-23
jp090n02,spikeUnit03,right,248,81,0.55,2,-7
jp090n02,spikeUnit04,right,133,81,0.61,1,-32
jp090n02,spikeUnit04,right,133,81,0.55,2,-43
jp090n02,spikeUnit04,right,248,81,0.61,1,NaN
jp090n02,spikeUnit04,right,248,81,0.55,2,-54
jp090n02,spikeUnit06,right,133,81,0.61,1,NaN
jp090n02,spikeUnit06,right,133,81,0.55,2,NaN
jp090n02,spikeUnit06,right,248,81,0.61,1,NaN
jp090n02,spikeUnit06,right,248,81,0.55,2,NaN
jp090n02,spikeUnit10,left,133,81,0.39,1,35
jp090n02,spikeUnit10,left,133,81,0.45,2,41
jp090n02,spikeUnit10,left,248,81,0.45,2,-23
jp090n02,spikeUnit12,right,133,81,0.61,1,NaN
jp090n02,spikeUnit12,right,133,81,0.55,2,-20
jp090n02,spikeUnit12,right,248,81,0.61,1,3
jp090n02,spikeUnit12,right,248,81,0.55,2,NaN
jp090n02,spikeUnit13,right,133,81,0.61,1,NaN
jp090n02,spikeUnit13,right,133,81,0.55,2,-37
jp090n02,spikeUnit13,right,248,81,0.61,1,NaN
jp090n02,spikeUnit13,right,248,81,0.55,2,NaN
jp090n02,spikeUnit14,right,133,81,0.61,1,13
jp090n02,spikeUnit14,right,133,81,0.55,2,-12
jp090n02,spikeUnit14,right,248,81,0.61,1,13
jp090n02,spikeUnit14,right,248,81,0.55,2,10
jp090n02,spikeUnit15,right,133,81,0.61,1,55
jp090n02,spikeUnit15,right,133,81,0.55,2,28
jp090n02,spikeUnit15,right,248,81,0.61,1,55
jp090n02,spikeUnit15,right,248,81,0.55,2,-4
jp090n02,spikeUnit16,right,133,81,0.61,1,40
jp090n02,spikeUnit16,right,133,81,0.55,2,5
jp090n02,spikeUnit16,right,248,81,0.61,1,-43
jp090n02,spikeUnit16,right,248,81,0.55,2,2
jp090n02,spikeUnit17,left,133,81,0.39,1,-19
jp090n02,spikeUnit17,left,133,81,0.45,2,18
jp090n02,spikeUnit17,left,248,81,0.45,2,NaN
jp090n02,spikeUnit20,right,133,81,0.61,1,-21
jp090n02,spikeUnit20,right,133,81,0.55,2,NaN
jp090n02,spikeUnit20,right,248,81,0.61,1,NaN
jp090n02,spikeUnit20,right,248,81,0.55,2,27
jp090n02,spikeUnit21,left,133,81,0.39,1,NaN
jp090n02,spikeUnit21,left,133,81,0.45,2,NaN
jp090n02,spikeUnit21,left,248,81,0.45,2,NaN
jp090n02,spikeUnit22,left,133,81,0.39,1,32
jp090n02,spikeUnit22,left,133,81,0.45,2,NaN
jp090n02,spikeUnit22,left,248,81,0.45,2,NaN
jp090n02,spikeUnit24,right,133,81,0.61,1,0
jp090n02,spikeUnit24,right,133,81,0.55,2,-10
jp090n02,spikeUnit24,right,248,81,0.61,1,23
jp090n02,spikeUnit24,right,248,81,0.55,2,16
jp090n02,spikeUnit25,right,133,81,0.61,1,26
jp090n02,spikeUnit25,right,133,81,0.55,2,-9
jp090n02,spikeUnit25,right,248,81,0.61,1,13
jp090n02,spikeUnit25,right,248,81,0.55,2,-16
jp090n02,spikeUnit26,right,133,81,0.61,1,13
jp090n02,spikeUnit26,right,133,81,0.55,2,1
jp090n02,spikeUnit26,right,248,81,0.61,1,7
jp090n02,spikeUnit26,right,248,81,0.55,2,-25
jp090n02,spikeUnit27,right,133,81,0.61,1,12
jp090n02,spikeUnit27,right,133,81,0.55,2,-4
jp090n02,spikeUnit27,right,248,81,0.61,1,-7
jp090n02,spikeUnit27,right,248,81,0.55,2,-12
jp090n02,spikeUnit28,right,133,81,0.61,1,3
jp090n02,spikeUnit28,right,133,81,0.55,2,-20
jp090n02,spikeUnit28,right,248,81,0.61,1,NaN
jp090n02,spikeUnit28,right,248,81,0.55,2,-50
jp090n02,spikeUnit29,right,133,81,0.61,1,-15
jp090n02,spikeUnit29,right,133,81,0.55,2,-10
jp090n02,spikeUnit29,right,248,81,0.61,1,-18
jp090n02,spikeUnit29,right,248,81,0.55,2,-26
jp090n02,spikeUnit30,right,133,81,0.61,1,-4
jp090n02,spikeUnit30,right,133,81,0.55,2,-11
jp090n02,spikeUnit30,right,248,81,0.61,1,-2
jp090n02,spikeUnit30,right,248,81,0.55,2,-44
jp090n02,spikeUnit31,right,133,81,0.61,1,-37
jp090n02,spikeUnit31,right,133,81,0.55,2,-6
jp090n02,spikeUnit31,right,248,81,0.61,1,-35
jp090n02,spikeUnit31,right,248,81,0.55,2,-49
jp090n02,spikeUnit32,right,133,81,0.61,1,-36
jp090n02,spikeUnit32,right,133,81,0.55,2,-42
jp090n02,spikeUnit32,right,248,81,0.61,1,-31
jp090n02,spikeUnit32,right,248,81,0.55,2,NaN
jp098n02,spikeUnit01,right,378,15,0.6,1,NaN
jp098n02,spikeUnit01,right,378,15,0.54,2,NaN
jp098n02,spikeUnit01,right,234,15,0.6,1,NaN
jp098n02,spikeUnit01,right,234,15,0.54,2,NaN
jp098n02,spikeUnit01,right,525,15,0.6,1,NaN
jp098n02,spikeUnit01,right,525,15,0.54,2,NaN
jp098n02,spikeUnit02,right,378,15,0.6,1,NaN
jp098n02,spikeUnit02,right,378,15,0.54,2,NaN
jp098n02,spikeUnit02,right,234,15,0.6,1,NaN
jp098n02,spikeUnit02,right,234,15,0.54,2,NaN
jp098n02,spikeUnit02,right,525,15,0.6,1,NaN
jp098n02,spikeUnit02,right,525,15,0.54,2,NaN
jp098n02,spikeUnit03,right,378,15,0.6,1,NaN
jp098n02,spikeUnit03,right,378,15,0.54,2,NaN
jp098n02,spikeUnit03,right,234,15,0.6,1,NaN
jp098n02,spikeUnit03,right,234,15,0.54,2,37
jp098n02,spikeUnit03,right,525,15,0.6,1,NaN
jp098n02,spikeUnit03,right,525,15,0.54,2,NaN
jp098n02,spikeUnit04,right,378,15,0.6,1,12
jp098n02,spikeUnit04,right,378,15,0.54,2,NaN
jp098n02,spikeUnit04,right,234,15,0.6,1,NaN
jp098n02,spikeUnit04,right,234,15,0.54,2,NaN
jp098n02,spikeUnit04,right,525,15,0.6,1,NaN
jp098n02,spikeUnit04,right,525,15,0.54,2,35
jp098n02,spikeUnit06,right,378,15,0.6,1,61
jp098n02,spikeUnit06,right,378,15,0.54,2,65
jp098n02,spikeUnit06,right,234,15,0.6,1,NaN
jp098n02,spikeUnit06,right,234,15,0.54,2,NaN
jp098n02,spikeUnit06,right,525,15,0.6,1,NaN
jp098n02,spikeUnit06,right,525,15,0.54,2,51
jp098n02,spikeUnit07,right,378,15,0.6,1,NaN
jp098n02,spikeUnit07,right,378,15,0.54,2,NaN
jp098n02,spikeUnit07,right,234,15,0.6,1,NaN
jp098n02,spikeUnit07,right,234,15,0.54,2,NaN
jp098n02,spikeUnit07,right,525,15,0.6,1,NaN
jp098n02,spikeUnit07,right,525,15,0.54,2,NaN
jp098n02,spikeUnit10,left,378,15,0.46,2,NaN
